pair,date,spot,rate_diff,stress,ca_diff,tb_diff,prod_diff,fair_value,z_score,lambda,fit,model_status
audnzd,2026-08-24,1.1993,0.27,0.0,-2.3087,2.9078,-1.3959,,,,,insufficient_history
audusd,2026-08-24,0.7152,0.316,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-24,0.5795,3.11,0.0,-7.8269,-3.1723,-3.1337,,,,,insufficient_history
cadjpy,2026-08-24,114.922,0.54,0.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-24,198.28,-2.57,0.0,6.4133,4.0128,0.8829,,,,,insufficient_history
euraud,2026-08-24,1.6315,-1.77,0.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-24,1.6148,-0.16,0.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-24,0.9359,2.95,0.0,-6.0835,-3.4218,-2.3935,,,,,insufficient_history
eurgbp,2026-08-24,0.8555,-1.8,0.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-24,185.593,0.38,0.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-24,10.857,-1.17,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-24,1.9568,-1.5,0.0,2.2467,2.8612,-0.5569,,,,,insufficient_history
eursek,2026-08-24,11.076,0.22,0.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-24,1.1669,-1.454,0.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-24,1.907,0.03,0.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-24,1.8875,1.64,0.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-24,1.0939,4.75,0.0,-9.791,-6.5849,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-24,216.935,2.18,0.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-24,2.2872,0.3,0.0,-1.4608,-0.3019,-1.5971,,,,,insufficient_history
gbpusd,2026-08-24,1.3635,0.346,0.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-24,0.8251,1.34,0.0,-0.5033,-3.1107,1.2971,,,,,insufficient_history
nzdchf,2026-08-24,0.4782,4.45,0.0,-8.3302,-6.283,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-24,94.835,1.88,0.0,-1.9169,-2.2702,-0.9537,,,,,insufficient_history
nzdusd,2026-08-24,0.5962,0.046,0.0,1.4765,-1.7258,0.4434,,,,,insufficient_history
usdcad,2026-08-24,1.3842,-1.294,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-24,0.8024,-4.404,0.0,9.8067,4.5572,2.28,,,,,insufficient_history
usdjpy,2026-08-24,159.115,-1.834,0.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-24,9.307,-0.284,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-24,9.4955,-1.674,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-25,0.9914,1.61,0.0,-2.812,-0.2029,-0.0988,,,,,insufficient_history
audchf,2026-08-25,0.5744,4.72,0.0,-10.6389,-3.3752,-3.2325,,,,,insufficient_history
audjpy,2026-08-25,114.105,2.14,0.0,-4.2256,0.6376,-2.3496,,,,,insufficient_history
audnzd,2026-08-25,1.1988,0.27,0.0,-2.3087,2.9078,-1.3959,,,,,insufficient_history
audusd,2026-08-25,0.7167,0.372,0.0,-0.8322,1.182,-0.9525,,,,,insufficient_history
cadchf,2026-08-25,0.5793,3.11,0.0,-7.8269,-3.1723,-3.1337,,,,,insufficient_history
cadjpy,2026-08-25,115.082,0.53,0.0,-1.4136,0.8405,-2.2508,,,,,insufficient_history
chfjpy,2026-08-25,198.611,-2.58,0.0,6.4133,4.0128,0.8829,,,,,insufficient_history
euraud,2026-08-25,1.6292,-1.7496,0.0,4.5554,-0.0466,0.839,,,,,insufficient_history
eurcad,2026-08-25,1.6153,-0.1396,0.0,1.7434,-0.2495,0.7402,,,,,insufficient_history
eurchf,2026-08-25,0.9359,2.9704,0.0,-6.0835,-3.4218,-2.3935,,,,,insufficient_history
eurgbp,2026-08-25,0.8554,-1.8536,0.0,3.7075,3.1631,1.0402,,,,,insufficient_history
eurjpy,2026-08-25,185.906,0.3904,0.0,0.3298,0.591,-1.5106,,,,,insufficient_history
eurnok,2026-08-25,10.8735,-0.9223,0.0,-18.5662,-4.3466,0.0732,,,,,insufficient_history
eurnzd,2026-08-25,1.9531,-1.4796,0.0,2.2467,2.8612,-0.5569,,,,,insufficient_history
eursek,2026-08-25,11.0372,0.4997,0.0,-4.641,0.6442,-0.8363,,,,,insufficient_history
eurusd,2026-08-25,1.1678,-1.3776,0.0,3.7232,1.1354,-0.1135,,,,,insufficient_history
gbpaud,2026-08-25,1.9045,0.104,0.0,0.8479,-3.2097,-0.2012,,,,,insufficient_history
gbpcad,2026-08-25,1.8883,1.714,0.0,-1.9641,-3.4126,-0.3,,,,,insufficient_history
gbpchf,2026-08-25,1.0941,4.824,0.0,-9.791,-6.5849,-3.4337,,,,,insufficient_history
gbpjpy,2026-08-25,217.326,2.244,0.0,-3.3777,-2.5721,-2.5508,,,,,insufficient_history
gbpnzd,2026-08-25,2.2833,0.374,0.0,-1.4608,-0.3019,-1.5971,,,,,insufficient_history
gbpusd,2026-08-25,1.3648,0.476,0.0,0.0157,-2.0277,-1.1537,,,,,insufficient_history
nzdcad,2026-08-25,0.8269,1.34,0.0,-0.5033,-3.1107,1.2971,,,,,insufficient_history
nzdchf,2026-08-25,0.4791,4.45,0.0,-8.3302,-6.283,-1.8366,,,,,insufficient_history
nzdjpy,2026-08-25,95.17,1.87,0.0,-1.9169,-2.2702,-0.9537,,,,,insufficient_history
nzdusd,2026-08-25,0.5978,0.102,0.0,1.4765,-1.7258,0.4434,,,,,insufficient_history
usdcad,2026-08-25,1.3837,-1.238,0.0,1.9798,1.3849,-0.8537,,,,,insufficient_history
usdchf,2026-08-25,0.8017,-4.348,0.0,9.8067,4.5572,2.28,,,,,insufficient_history
usdjpy,2026-08-25,159.242,-1.768,0.0,3.3934,0.5444,1.3971,,,,,insufficient_history
usdnok,2026-08-25,9.314,-0.4553,0.0,22.2894,5.482,-0.1867,,,,,insufficient_history
usdsek,2026-08-25,9.4539,-1.8773,0.0,8.3642,0.4912,0.7228,,,,,insufficient_history
audcad,2026-08-27,0.9971,1.43,0.0,-4.7388,-0.2029,-0.0988,0.985596,3.3641,30,Regularized,computed
audchf,2026-08-27,0.5786,4.72,0.0,-10.6389,-3.3752,-3.2325,0.575863,0.7919,0,Solid,computed
audjpy,2026-08-27,114.486,2.2,0.0,-4.2256,0.6376,-2.3496,112.966736,1.5623,100,Solid,computed
audnzd,2026-08-27,1.207,0.35,0.0,-2.3087,2.9078,-1.3959,1.20733,-0.073,10,Regularized,computed
audusd,2026-08-27,0.7186,0.43,0.0,-0.8322,1.7532,-0.9525,0.709268,2.1062,0,Solid,computed
cadchf,2026-08-27,0.5802,3.29,0.0,-5.9001,-3.1723,-3.1337,0.575955,1.1429,10,Solid,computed
cadjpy,2026-08-27,114.801,0.77,0.0,0.5132,0.8405,-2.2508,114.748368,0.0525,100,Solid,computed
chfjpy,2026-08-27,197.839,-2.52,0.0,6.4133,4.0128,0.8829,198.268007,-0.2532,30,Solid,computed
euraud,2026-08-27,1.6222,-1.86,0.0,4.5554,-0.0466,0.839,1.639307,-2.3585,100,Solid,computed
eurcad,2026-08-27,1.6177,-0.43,0.0,-0.1834,-0.2495,0.7402,1.606636,1.8132,100,Solid,computed
eurchf,2026-08-27,0.9387,2.86,0.0,-6.0835,-3.4218,-2.3935,0.932831,2.2177,0,Solid,computed
eurgbp,2026-08-27,0.8577,-1.81,0.0,3.7075,3.1631,1.0402,0.854372,1.2544,0,Solid,computed
eurjpy,2026-08-27,185.734,0.34,0.0,0.3298,0.591,-1.5106,184.949667,0.6002,100,Solid,computed
eurnok,2026-08-27,10.8932,-1.18,0.0,-18.5662,-4.3466,0.0732,11.062752,-2.3121,0,Solid,computed
eurnzd,2026-08-27,1.9582,-1.51,0.0,2.2467,2.8612,-0.5569,1.944865,0.8812,0,Solid,computed
eursek,2026-08-27,11.1017,0.22,0.0,-4.641,0.6442,-0.8363,11.003428,1.6717,100,Solid,computed
eurusd,2026-08-27,1.1659,-1.43,0.0,3.7232,1.7066,-0.1135,1.155736,1.2203,100,Solid,computed
gbpaud,2026-08-27,1.8914,-0.05,0.0,0.8479,-3.2097,-0.2012,1.90822,-1.5471,100,Solid,computed
gbpcad,2026-08-27,1.886,1.38,0.0,-3.8909,-3.4126,-0.3,1.954352,-10.8593,0,Solid,computed
gbpchf,2026-08-27,1.0943,4.67,0.0,-9.791,-6.5849,-3.4337,1.089666,1.1947,3,Solid,computed
gbpjpy,2026-08-27,216.528,2.15,0.0,-3.3777,-2.5721,-2.5508,215.5713,0.4916,100,Solid,computed
gbpnzd,2026-08-27,2.2829,0.3,0.0,-1.4608,-0.3019,-1.5971,2.27772,0.416,0.001,Solid,computed
gbpusd,2026-08-27,1.3588,0.38,0.0,0.0157,-1.4565,-1.1537,1.366574,-1.0904,0,Solid,computed
nzdcad,2026-08-27,0.826,1.08,0.0,-2.4301,-3.1107,1.2971,0.821209,0.9232,30,Regularized,computed
nzdchf,2026-08-27,0.4793,4.37,0.0,-8.3302,-6.283,-1.8366,0.476418,1.0138,0.001,Solid,computed
nzdjpy,2026-08-27,94.839,1.85,0.0,-1.9169,-2.2702,-0.9537,94.272246,0.7875,10,Solid,computed
nzdusd,2026-08-27,0.5954,0.08,0.0,1.4765,-1.1546,0.4434,0.597934,-0.5127,0.001,Solid,computed
usdcad,2026-08-27,1.3879,-1.0,0.0,3.9066,1.9561,-0.8537,1.450005,-8.0951,0,Solid,computed
usdchf,2026-08-27,0.8054,-4.29,0.0,9.8067,5.1284,2.28,0.807488,-0.3652,100,Solid,computed
usdjpy,2026-08-27,159.359,-1.77,0.0,3.3934,1.1156,1.3971,159.64344,-0.1755,30,Solid,computed
usdnok,2026-08-27,9.3468,-0.25,0.0,22.2894,6.0532,-0.1867,9.521201,-1.5076,0,Solid,computed
usdsek,2026-08-27,9.526,-1.65,0.0,8.3642,1.0624,0.7228,9.572226,-0.4642,100,Solid,computed
audcad,2026-08-28,0.997,1.38,0.0,-4.7388,-0.2029,-0.0988,0.992589,1.2898,30,Regularized,computed
audchf,2026-08-28,0.5794,4.72,0.0,-10.6389,-3.3752,-3.2325,0.576346,0.8818,0,Solid,computed
audjpy,2026-08-28,114.795,2.16,0.0,-4.2256,0.6376,-2.3496,112.949523,1.8759,100,Solid,computed
audnzd,2026-08-28,1.2079,0.33,0.0,-2.3087,2.9078,-1.3959,1.204919,0.6645,10,Regularized,computed
audusd,2026-08-28,0.7203,0.41,0.0,-0.8322,1.7532,-0.9525,0.710311,2.2128,0,Solid,computed
cadchf,2026-08-28,0.5812,3.34,0.0,-5.9001,-3.1723,-3.1337,0.577463,0.9472,30,Solid,computed
cadjpy,2026-08-28,115.133,0.78,0.0,0.5132,0.8405,-2.2508,114.741863,0.3912,100,Solid,computed
chfjpy,2026-08-28,198.08,-2.56,0.0,6.4133,4.0128,0.8829,197.931081,0.0939,10,Solid,computed
euraud,2026-08-28,1.6176,-1.83,0.0,4.5554,-0.0466,0.839,1.638219,-2.7302,100,Solid,computed
eurcad,2026-08-28,1.6128,-0.45,0.0,-0.1834,-0.2495,0.7402,1.612228,0.0918,100,Solid,computed
eurchf,2026-08-28,0.9374,2.89,0.0,-6.0835,-3.4218,-2.3935,0.935273,0.7735,0,Solid,computed
eurgbp,2026-08-28,0.8569,-1.81,0.0,3.7075,3.1631,1.0402,0.854908,0.7537,0,Solid,computed
eurjpy,2026-08-28,185.696,0.33,0.0,0.3298,0.591,-1.5106,184.975065,0.5525,100,Solid,computed
eurnok,2026-08-28,10.8518,-1.18,0.0,-18.5662,-4.3466,0.0732,11.047324,-2.552,0,Solid,computed
eurnzd,2026-08-28,1.9538,-1.5,0.0,2.2467,2.8612,-0.5569,1.948506,0.3477,0,Solid,computed
eursek,2026-08-28,11.0758,0.22,0.0,-4.641,0.6442,-0.8363,11.014203,1.0379,100,Solid,computed
eurusd,2026-08-28,1.165,-1.42,0.0,3.7232,1.7066,-0.1135,1.157141,0.9551,100,Solid,computed
gbpaud,2026-08-28,1.8878,-0.02,0.0,0.8479,-3.2097,-0.2012,1.9082,-1.9395,100,Solid,computed
gbpcad,2026-08-28,1.882,1.36,0.0,-3.8909,-3.4126,-0.3,1.890579,-0.9884,100,Solid,computed
gbpchf,2026-08-28,1.0938,4.7,0.0,-9.791,-6.5849,-3.4337,1.092295,0.3836,3,Solid,computed
gbpjpy,2026-08-28,216.692,2.14,0.0,-3.3777,-2.5721,-2.5508,215.592021,0.567,100,Solid,computed
gbpnzd,2026-08-28,2.2802,0.31,0.0,-1.4608,-0.3019,-1.5971,2.295001,-0.8927,100,Solid,computed
gbpusd,2026-08-28,1.3591,0.39,0.0,0.0157,-1.4565,-1.1537,1.351749,0.7815,100,Solid,computed
nzdcad,2026-08-28,0.8253,1.05,0.0,-2.4301,-3.1107,1.2971,0.822889,0.4845,10,Regularized,computed
nzdchf,2026-08-28,0.4797,4.39,0.0,-8.3302,-6.283,-1.8366,0.478285,0.494,0.001,Solid,computed
nzdjpy,2026-08-28,95.026,1.83,0.0,-1.9169,-2.2702,-0.9537,94.21703,1.1194,10,Solid,computed
nzdusd,2026-08-28,0.5962,0.08,0.0,1.4765,-1.1546,0.4434,0.589225,1.0334,100,Solid,computed
usdcad,2026-08-28,1.3849,-0.97,0.0,3.9066,1.9561,-0.8537,1.396798,-1.402,10,Solid,computed
usdchf,2026-08-28,0.8049,-4.31,0.0,9.8067,5.1284,2.28,0.8075,-0.46,100,Solid,computed
usdjpy,2026-08-28,159.45,-1.75,0.0,3.3934,1.1156,1.3971,159.669895,-0.1358,30,Solid,computed
usdnok,2026-08-28,9.3177,-0.24,0.0,22.2894,6.0532,-0.1867,9.509938,-1.6495,0,Solid,computed
usdsek,2026-08-28,9.5102,-1.64,0.0,8.3642,1.0624,0.7228,9.567457,-0.5778,100,Solid,computed
audcad,2026-09-01,0.9942,1.41,0.0,-4.7523,-0.2029,-0.0988,0.995562,-0.4147,10,Regularized,computed
audchf,2026-09-01,0.5804,4.73,0.0,-10.6524,-3.3752,-3.2325,0.577295,0.8906,1,Regularized,computed
audjpy,2026-09-01,114.624,2.17,0.0,-4.2391,0.6376,-2.3496,113.033055,1.5896,100,Solid,computed
audnzd,2026-09-01,1.2127,0.34,0.0,-2.3222,2.9078,-1.3959,1.206504,1.3927,10,Regularized,computed
audusd,2026-09-01,0.7177,0.37,0.0,-0.8457,1.7532,-0.9525,0.710012,1.6975,0,Solid,computed
cadchf,2026-09-01,0.5837,3.32,0.0,-5.9001,-3.1723,-3.1337,0.577366,1.595,30,Regularized,computed
cadjpy,2026-09-01,115.284,0.76,0.0,0.5132,0.8405,-2.2508,114.755149,0.5298,100,Solid,computed
chfjpy,2026-09-01,197.449,-2.56,0.0,6.4133,4.0128,0.8829,197.879461,-0.2833,10,Solid,computed
euraud,2026-09-01,1.6187,-1.83,0.0,4.5689,-0.0466,0.839,1.637538,-2.3595,100,Regularized,computed
eurcad,2026-09-01,1.6093,-0.42,0.0,-0.1834,-0.2495,0.7402,1.612548,-0.5208,100,Regularized,computed
eurchf,2026-09-01,0.9395,2.9,0.0,-6.0835,-3.4218,-2.3935,0.934156,1.5077,30,Regularized,computed
eurgbp,2026-09-01,0.8571,-1.88,0.0,3.7075,3.1631,1.0402,0.853507,1.3772,0,Solid,computed
eurjpy,2026-09-01,185.54,0.34,0.0,0.3298,0.591,-1.5106,185.016153,0.4041,100,Solid,computed
eurnok,2026-09-01,10.8469,-1.18,0.0,-18.5662,-4.3466,0.0732,11.0234,-2.1023,10,Regularized,computed
eurnzd,2026-09-01,1.9629,-1.49,0.0,2.2467,2.8612,-0.5569,1.968075,-0.2872,100,Regularized,computed
eursek,2026-09-01,11.1272,0.2,0.0,-4.641,0.6442,-0.8363,11.028478,1.7342,100,Solid,computed
eurusd,2026-09-01,1.1616,-1.46,0.0,3.7232,1.7066,-0.1135,1.16424,-0.4415,0,Solid,computed
gbpaud,2026-09-01,1.8883,0.05,0.0,0.8614,-3.2097,-0.2012,1.909426,-2.0416,100,Solid,computed
gbpcad,2026-09-01,1.8776,1.46,0.0,-3.8909,-3.4126,-0.3,1.887403,-1.1332,100,Solid,computed
gbpchf,2026-09-01,1.0962,4.78,0.0,-9.791,-6.5849,-3.4337,1.091769,0.6283,100,Solid,computed
gbpjpy,2026-09-01,216.473,2.22,0.0,-3.3777,-2.5721,-2.5508,215.913119,0.2885,100,Solid,computed
gbpnzd,2026-09-01,2.29,0.39,0.0,-1.4608,-0.3019,-1.5971,2.29917,-0.56,100,Solid,computed
gbpusd,2026-09-01,1.3548,0.42,0.0,0.0157,-1.4565,-1.1537,1.352289,0.2651,100,Solid,computed
nzdcad,2026-09-01,0.8198,1.07,0.0,-2.4301,-3.1107,1.2971,0.823706,-0.7851,10,Regularized,computed
nzdchf,2026-09-01,0.4786,4.39,0.0,-8.3302,-6.283,-1.8366,0.478474,0.0439,0.3,Regularized,computed
nzdjpy,2026-09-01,94.517,1.83,0.0,-1.9169,-2.2702,-0.9537,94.180228,0.4425,30,Solid,computed
nzdusd,2026-09-01,0.5918,0.03,0.0,1.4765,-1.1546,0.4434,0.588173,0.5392,100,Solid,computed
usdcad,2026-09-01,1.3861,-1.04,0.0,3.9066,1.9561,-0.8537,1.3927,-0.7355,30,Solid,computed
usdchf,2026-09-01,0.8091,-4.36,0.0,9.8067,5.1284,2.28,0.802782,1.5135,0,Solid,computed
usdjpy,2026-09-01,159.792,-1.8,0.0,3.3934,1.1156,1.3971,159.680948,0.0687,30,Solid,computed
usdnok,2026-09-01,9.3415,-0.28,0.0,22.2894,6.0532,-0.1867,9.401291,-0.5527,3,Solid,computed
usdsek,2026-09-01,9.5837,-1.66,0.0,8.3642,1.0624,0.7228,9.567157,0.1687,100,Solid,computed
audcad,2026-09-02,0.9918,1.38,0.0,-4.7388,-0.2029,-0.4654,0.994167,-0.7169,10,Regularized,computed
audchf,2026-09-02,0.5824,4.75,0.0,-10.6389,-3.3752,-3.2325,0.571805,2.1456,100,Regularized,computed
audjpy,2026-09-02,113.802,2.16,0.0,-4.2256,0.6376,-2.3496,113.080624,0.7079,100,Solid,computed
audnzd,2026-09-02,1.2246,0.39,0.0,-2.3087,2.9078,-1.3959,1.208528,2.3916,100,Regularized,computed
audusd,2026-09-02,0.7167,0.4,0.0,-0.8322,1.182,-0.9584,0.70724,1.4367,100,Solid,computed
cadchf,2026-09-02,0.5872,3.37,0.0,-5.9001,-3.1723,-2.7671,0.577644,2.0639,100,Regularized,computed
cadjpy,2026-09-02,114.74,0.78,0.0,0.5132,0.8405,-1.8842,114.79374,-0.0538,100,Solid,computed
chfjpy,2026-09-02,195.352,-2.59,0.0,6.4133,4.0128,0.8829,197.688409,-1.4574,30,Solid,computed
euraud,2026-09-02,1.617,-1.81,0.0,4.8534,-0.0466,0.839,1.636385,-2.331,100,Regularized,computed
eurcad,2026-09-02,1.6037,-0.43,0.0,0.1146,-0.2495,0.3736,1.612638,-1.455,100,Regularized,computed
eurchf,2026-09-02,0.9418,2.94,0.0,-5.7855,-3.4218,-2.3935,0.935652,1.7163,30,Regularized,computed
eurgbp,2026-09-02,0.8593,-1.86,0.0,4.0055,3.1631,1.0394,0.850343,3.3946,0,Solid,computed
eurjpy,2026-09-02,184.023,0.35,0.0,0.6278,0.591,-1.5106,185.060716,-0.7998,100,Solid,computed
eurnok,2026-09-02,10.7951,-1.15,0.0,-18.2682,-4.3466,0.0732,11.016331,-2.5524,10,Regularized,computed
eurnzd,2026-09-02,1.9802,-1.42,0.0,2.5447,2.8612,-0.5569,1.971868,0.461,100,Regularized,computed
eursek,2026-09-02,11.1589,0.22,0.0,-4.343,0.6442,-0.0055,11.03152,2.2242,100,Solid,computed
eurusd,2026-09-02,1.1589,-1.41,0.0,4.0212,1.1354,-0.1194,1.160131,-0.2056,0,Solid,computed
gbpaud,2026-09-02,1.8814,0.05,0.0,0.8479,-3.2097,-0.2004,1.90297,-2.4227,0,Solid,computed
gbpcad,2026-09-02,1.8661,1.43,0.0,-3.8909,-3.4126,-0.6658,1.884969,-2.2169,100,Solid,computed
gbpchf,2026-09-02,1.096,4.8,0.0,-9.791,-6.5849,-3.4329,1.092315,0.5213,100,Solid,computed
gbpjpy,2026-09-02,214.144,2.21,0.0,-3.3777,-2.5721,-2.55,215.915532,-0.9172,100,Solid,computed
gbpnzd,2026-09-02,2.3043,0.44,0.0,-1.4608,-0.3019,-1.5963,2.301603,0.1646,100,Solid,computed
gbpusd,2026-09-02,1.3482,0.45,0.0,0.0157,-2.0277,-1.1588,1.351398,-0.3354,100,Solid,computed
nzdcad,2026-09-02,0.8098,0.99,0.0,-2.4301,-3.1107,0.9305,0.821003,-2.2397,10,Regularized,computed
nzdchf,2026-09-02,0.4756,4.36,0.0,-8.3302,-6.283,-1.8366,0.476238,-0.2225,0.1,Regularized,computed
nzdjpy,2026-09-02,92.924,1.77,0.0,-1.9169,-2.2702,-0.9537,93.94848,-1.3474,30,Solid,computed
nzdusd,2026-09-02,0.5852,0.01,0.0,1.4765,-1.7258,0.4375,0.595187,-2.0119,0,Solid,computed
usdcad,2026-09-02,1.3845,-0.98,0.0,3.9066,1.3849,-0.493,1.424268,-4.4638,30,Solid,computed
usdchf,2026-09-02,0.813,-4.35,0.0,9.8067,4.5572,2.2741,0.804933,1.9002,0,Solid,computed
usdjpy,2026-09-02,158.841,-1.76,0.0,3.3934,0.5444,1.3912,160.045914,-0.71,100,Solid,computed
usdnok,2026-09-02,9.3172,-0.26,0.0,22.2894,5.482,-0.1926,9.436755,-1.1057,0,Solid,computed
usdsek,2026-09-02,9.6315,-1.63,0.0,8.3642,0.4912,-0.1139,9.57777,0.5511,100,Solid,computed
audcad,2026-09-03,0.9929,1.35,0.0,-4.7388,-0.2029,-0.4654,0.991219,0.515,0,Solid,computed
audchf,2026-09-03,0.5816,4.71,0.0,-10.6389,-3.3752,-3.2325,0.577057,1.3094,0.001,Regularized,computed
audjpy,2026-09-03,112.363,2.18,0.0,-4.2256,0.6376,-2.3496,113.153913,-0.7748,100,Solid,computed
audnzd,2026-09-03,1.2238,0.36,0.0,-2.3087,2.9078,-1.3959,1.207866,2.2816,100,Regularized,computed
audusd,2026-09-03,0.7203,0.38,0.0,-0.8322,1.182,-0.9584,0.707298,1.9521,100,Solid,computed
cadchf,2026-09-03,0.5858,3.36,0.0,-5.9001,-3.1723,-2.7671,0.586765,-0.2579,0,Solid,computed
cadjpy,2026-09-03,113.159,0.83,0.0,0.5132,0.8405,-1.8842,114.804627,-1.6479,100,Solid,computed
chfjpy,2026-09-03,193.132,-2.53,0.0,6.4133,4.0128,0.8829,197.912457,-2.9658,30,Solid,computed
euraud,2026-09-03,1.6143,-1.8,0.0,4.8534,-0.0466,0.839,1.634665,-2.3554,100,Regularized,computed
eurcad,2026-09-03,1.603,-0.45,0.0,0.1146,-0.2495,0.3736,1.609186,-1.0088,100,Solid,computed
eurchf,2026-09-03,0.9391,2.91,0.0,-5.7855,-3.4218,-2.3935,0.934903,1.15,30,Regularized,computed
eurgbp,2026-09-03,0.8594,-1.81,0.0,4.0055,3.1631,1.0394,0.852654,2.3594,0,Solid,computed
eurjpy,2026-09-03,181.408,0.38,0.0,0.6278,0.591,-1.5106,185.034689,-2.7764,100,Solid,computed
eurnok,2026-09-03,10.7942,-1.13,0.0,-18.2682,-4.3466,0.0732,10.969272,-1.9794,0.001,Regularized,computed
eurnzd,2026-09-03,1.9757,-1.44,0.0,2.5447,2.8612,-0.5569,1.971438,0.2341,100,Regularized,computed
eursek,2026-09-03,11.0872,0.24,0.0,-4.343,0.6442,-0.0055,11.047026,0.7111,100,Solid,computed
eurusd,2026-09-03,1.1628,-1.42,0.0,4.0212,1.1354,-0.1194,1.159396,0.5689,0,Solid,computed
gbpaud,2026-09-03,1.8782,0.01,0.0,0.8479,-3.2097,-0.2004,1.898961,-2.247,0,Solid,computed
gbpcad,2026-09-03,1.8651,1.36,0.0,-3.8909,-3.4126,-0.6658,1.882224,-2.0115,100,Solid,computed
gbpchf,2026-09-03,1.0927,4.72,0.0,-9.791,-6.5849,-3.4329,1.089942,0.3916,100,Solid,computed
gbpjpy,2026-09-03,211.073,2.19,0.0,-3.3777,-2.5721,-2.55,215.826175,-2.4686,100,Solid,computed
gbpnzd,2026-09-03,2.299,0.37,0.0,-1.4608,-0.3019,-1.5963,2.29779,0.0741,100,Solid,computed
gbpusd,2026-09-03,1.3526,0.39,0.0,0.0157,-2.0277,-1.1588,1.350024,0.2675,100,Solid,computed
nzdcad,2026-09-03,0.8112,0.99,0.0,-2.4301,-3.1107,0.9305,0.812959,-0.3354,30,Solid,computed
nzdchf,2026-09-03,0.4752,4.35,0.0,-8.3302,-6.283,-1.8366,0.475476,-0.0974,1,Regularized,computed
nzdjpy,2026-09-03,91.799,1.82,0.0,-1.9169,-2.2702,-0.9537,94.067618,-2.946,30,Solid,computed
nzdusd,2026-09-03,0.5884,0.02,0.0,1.4765,-1.7258,0.4375,0.594516,-1.1947,0,Solid,computed
usdcad,2026-09-03,1.3791,-0.97,0.0,3.9066,1.3849,-0.493,1.409018,-2.9294,30,Solid,computed
usdchf,2026-09-03,0.8079,-4.33,0.0,9.8067,4.5572,2.2741,0.805214,0.6142,0,Solid,computed
usdjpy,2026-09-03,156.06,-1.8,0.0,3.3934,0.5444,1.3912,159.990025,-2.3105,100,Solid,computed
usdnok,2026-09-03,9.2859,-0.29,0.0,22.2894,5.482,-0.1926,9.412035,-1.1544,0,Solid,computed
usdsek,2026-09-03,9.5379,-1.66,0.0,8.3642,0.4912,-0.1139,9.585185,-0.4915,100,Solid,computed
audcad,2026-09-04,0.9958,1.39,0.0,-4.7523,0.1684,-0.4654,0.993192,0.8102,0,Solid,computed
audchf,2026-09-04,0.583,4.73,0.0,-10.6524,-3.376,-3.2325,0.578923,1.171,0.001,Regularized,computed
audjpy,2026-09-04,112.543,2.26,0.0,-4.2391,0.6368,-5.0522,113.325167,-0.7626,100,Solid,computed
audnzd,2026-09-04,1.2243,0.37,0.0,-2.3222,2.907,-1.3959,1.20924,2.0812,100,Regularized,computed
audusd,2026-09-04,0.7205,0.38,0.0,-0.8457,1.3733,-0.9584,0.708142,1.8113,100,Solid,computed
cadchf,2026-09-04,0.5848,3.34,0.0,-5.9001,-3.5444,-2.7671,0.585043,-0.0649,0,Solid,computed
cadjpy,2026-09-04,112.886,0.87,0.0,0.5132,0.4684,-4.5868,114.639763,-1.7132,100,Solid,computed
chfjpy,2026-09-04,192.95,-2.47,0.0,6.4133,4.0128,-1.8197,197.838003,-2.8665,30,Solid,computed
euraud,2026-09-04,1.6122,-1.83,0.0,4.8669,-0.0458,0.839,1.633899,-2.4134,100,Regularized,computed
eurcad,2026-09-04,1.6069,-0.44,0.0,0.1146,0.1226,0.3736,1.610078,-0.5168,100,Solid,computed
eurchf,2026-09-04,0.94,2.9,0.0,-5.7855,-3.4218,-2.3935,0.93591,1.3709,10,Regularized,computed
eurgbp,2026-09-04,0.8588,-1.8,0.0,4.0055,3.1631,1.0394,0.853785,1.6801,0,Solid,computed
eurjpy,2026-09-04,181.462,0.43,0.0,0.6278,0.591,-4.2132,184.870711,-2.443,100,Solid,computed
